update,rollout_steps,batch_size,completed_episodes,episode_return_sum,average_step_reward,actor_loss,critic_loss,entropy,eval_avg_return,eval_std_return,eval_avg_length
135.0,128.0,384.0,3.0,87.57277086377144,0.6841623187065125,-0.01363266088689367,0.23772693270196518,2.1903662780920663,28.44708824038105,5.442507630247749,40.0
136.0,128.0,384.0,4.0,94.95020025968552,0.741798460483551,-0.006011896921942632,0.2503531804929177,2.36943648258845,28.44708824038105,5.442507630247749,40.0
137.0,128.0,384.0,3.0,91.39543217420578,0.7140268683433533,-0.010314684050778547,0.12312287651002407,2.4612789154052734,28.44708824038105,5.442507630247749,40.0
138.0,128.0,384.0,3.0,89.41614210605621,0.6985635757446289,-0.012920280763258537,0.20269527969261011,2.335137059291204,28.44708824038105,5.442507630247749,40.0
139.0,128.0,384.0,3.0,89.11357721686363,0.6961998343467712,-0.013786927486459414,0.18150303699076176,2.153542459011078,28.44708824038105,5.442507630247749,40.0
140.0,128.0,384.0,3.0,84.08360093832016,0.656903088092804,-0.012410709789643684,0.1737410087759296,2.3218998412291207,28.44708824038105,5.442507630247749,40.0
141.0,128.0,384.0,4.0,82.6944827735424,0.6460506319999695,-0.014463134420414766,0.13833920005708933,2.2476206719875336,28.44708824038105,5.442507630247749,40.0
142.0,128.0,384.0,3.0,97.37670278549194,0.7607554793357849,-0.00887294594819347,0.4112256007889907,2.1451978981494904,28.44708824038105,5.442507630247749,40.0
143.0,128.0,384.0,3.0,90.50181502103806,0.7070453763008118,-0.013076358241960406,0.25641080426673096,2.2924556930859885,28.44708824038105,5.442507630247749,40.0
144.0,128.0,384.0,3.0,91.21675065159798,0.7126309275627136,-0.011634836749484142,0.2920822662611802,2.1413658410310745,28.44708824038105,5.442507630247749,40.0
145.0,128.0,384.0,3.0,80.8037339746952,0.6312791705131531,-0.010046933156748613,0.42461944619814557,2.02717616657416,28.44708824038105,5.442507630247749,40.0
146.0,128.0,384.0,4.0,95.87072932720184,0.7489900588989258,-0.015574545909961065,0.26002863484124344,2.0143244018157325,28.44708824038105,5.442507630247749,40.0
147.0,128.0,384.0,3.0,102.55348038673401,0.8011991381645203,-0.012599783018231392,0.22792520994941393,2.0949964076280594,28.44708824038105,5.442507630247749,40.0
148.0,128.0,384.0,3.0,101.47462096810341,0.7927705645561218,-0.01234027409615616,0.2777968185643355,2.081830287973086,28.44708824038105,5.442507630247749,40.0
149.0,128.0,384.0,3.0,90.44931018352509,0.7066352367401123,-0.009532860557859143,0.2905459348112345,2.0858206152915955,28.44708824038105,5.442507630247749,40.0
150.0,128.0,384.0,3.0,91.45908087491989,0.7145240902900696,-0.011280318334077796,0.27105466835200787,1.862073431412379,26.271687762335244,2.2183558008143853,40.0
151.0,128.0,384.0,4.0,88.96059522032738,0.6950046420097351,-0.011098560450288156,0.15209686942398548,1.9654163072506587,26.271687762335244,2.2183558008143853,40.0
152.0,128.0,384.0,3.0,99.14670771360397,0.774583637714386,-0.007546464602152507,0.24650005561610064,2.0653822173674903,26.271687762335244,2.2183558008143853,40.0
153.0,128.0,384.0,3.0,93.50383016467094,0.7304986119270325,-0.013862989842891693,0.22383012032757202,1.994392290711403,26.271687762335244,2.2183558008143853,40.0
154.0,128.0,384.0,3.0,80.96541941165924,0.6325423121452332,-0.009303961414843798,0.11728133137027423,1.9726287523905437,26.271687762335244,2.2183558008143853,40.0
155.0,128.0,384.0,3.0,74.56330761313438,0.5825258493423462,-0.010987303219735622,0.11297698660443227,2.1353959242502847,26.271687762335244,2.2183558008143853,40.0
156.0,128.0,384.0,4.0,83.92922788858414,0.6556971073150635,-0.011061977439870438,0.16077322699129581,2.1101677070061364,26.271687762335244,2.2183558008143853,40.0
157.0,128.0,384.0,3.0,105.11915698647499,0.8212434649467468,-0.013799017062410712,0.4621305118004481,1.947256714105606,26.271687762335244,2.2183558008143853,40.0
158.0,128.0,384.0,3.0,89.98040595650673,0.7029719352722168,-0.01288417330943048,0.3423054168621699,2.231044868628184,26.271687762335244,2.2183558008143853,40.0
159.0,128.0,384.0,3.0,104.51864007115364,0.8165518641471863,-0.01370861396814386,0.3964761172731717,2.396786868572235,26.271687762335244,2.2183558008143853,40.0
160.0,128.0,384.0,3.0,94.32936131954193,0.7369481921195984,-0.00978418734545509,0.5060879488786062,1.9459551721811295,26.271687762335244,2.2183558008143853,40.0
161.0,128.0,384.0,4.0,100.24565947055817,0.7831692099571228,-0.013462732584836582,0.16732304201771817,2.0638583252827325,26.271687762335244,2.2183558008143853,40.0
162.0,128.0,384.0,3.0,96.15049168467522,0.7511757016181946,-0.009479916576916972,0.42500320076942444,2.0146630853414536,26.271687762335244,2.2183558008143853,40.0
163.0,128.0,384.0,3.0,109.63295847177505,0.8565074801445007,-0.014735214645043015,0.4543576290210088,2.1247792541980743,26.271687762335244,2.2183558008143853,40.0
164.0,128.0,384.0,3.0,85.27679666876793,0.666225016117096,-0.01284422337387999,0.17113171548893055,1.9831126431624095,26.271687762335244,2.2183558008143853,40.0
165.0,128.0,384.0,3.0,97.89008057117462,0.7647662162780762,-0.010627828072756529,0.2619379473229249,2.136289417743683,26.271687762335244,2.2183558008143853,40.0
166.0,128.0,384.0,4.0,121.27142879366875,0.9474329948425293,-0.010981300302470723,0.432510865231355,1.7885664651791255,26.271687762335244,2.2183558008143853,40.0
167.0,128.0,384.0,3.0,96.00039306282997,0.7500030398368835,-0.019569208845496178,0.22439452012379965,2.015450065334638,26.271687762335244,2.2183558008143853,40.0
168.0,128.0,384.0,3.0,89.3770894408226,0.6982584595680237,-0.008382795611396432,0.21480562910437584,1.9168241272370021,26.271687762335244,2.2183558008143853,40.0
